i,doc_idx,start_idx,token,tag
725,769,684,발휘했다고,O
725,769,690,대답하였다.,O
725,769,697,이에,O
725,769,700,본인은,O
725,769,704,관제사에게,O
725,769,710,통상적인,O
725,769,715,관제의,O
725,769,719,순서를,O
725,769,723,질문하였으나,O
725,769,730,이번,O
725,769,733,상황의,O
725,769,737,경우는,O
725,769,741,통상적인,O
725,769,746,범위에,O
725,769,750,포함되지,O
725,769,755,않고,O
725,769,758,관제사의,O
725,769,763,재량권이,O
725,769,768,우선시,O
725,769,772,되는,O
725,769,775,상황이었다는,O
725,769,782,대답만,O
725,769,786,수차례,O
725,769,790,반복하였다.,O
725,769,797,그러면,O
725,769,801,통상적이지,O
725,769,807,않은,O
725,769,810,상황에서의,O
725,769,816,관제의,O
725,769,820,경우,O
725,769,823,조종사가완전히,O
725,769,831,이해할,O
725,769,835,정도는,O
725,769,839,아니더라도,O
725,769,845,뒤쪽,O
725,769,848,항공기가,O
725,769,853,앞서,O
725,769,856,가야하는,O
725,769,861,이유에,O
725,769,865,대해,O
725,769,868,짧게나마,O
725,769,873,조종사에게,O
725,769,879,말해줘야하는,O
725,769,886,것이,O
725,769,889,아니냐고,O
725,769,894,"물었더니,",O
725,769,900,관제사는,O
725,769,905,당시,O
725,769,908,공역에,O
725,769,912,20여대의,O
725,769,918,항공기가,O
725,769,923,있기에,O
725,769,927,설명할,O
725,769,931,시간이,O
725,769,935,없었다고,O
725,769,940,대답하였다.,O
725,769,947,해당,O
725,769,950,상황에서의,O
725,769,956,관제사의,B-causal factor
725,769,961,ATC,I-causal factor
725,769,965,의사소통은,I-causal factor
725,769,971,다른,I-causal factor
725,769,974,나라에서는,I-causal factor
725,769,980,접할,I-causal factor
725,769,983,수,I-causal factor
725,769,985,없는,I-causal factor
725,769,988,굉장히,I-causal factor
725,769,992,고압적이고,I-causal factor
725,769,998,강압적인,I-causal factor
725,769,1003,"수준이였으며,",I-causal factor
725,769,1011,새벽,B-causal factor
725,769,1014,시간이라,I-causal factor
725,769,1019,피곤하고,I-causal factor
725,769,1024,짜증나는,I-causal factor
725,769,1029,점을,I-causal factor
725,769,1032,감안하더라도,I-causal factor
725,769,1039,조종사가,I-causal factor
725,769,1044,이해할,I-causal factor
725,769,1048,만한,I-causal factor
725,769,1051,정도를,I-causal factor
725,769,1055,벗어나는,I-causal factor
725,769,1060,관제태도를,I-causal factor
725,769,1066,보였다고,I-causal factor
725,769,1071,생각한다.,I-causal factor
725,769,1077,이에,O
725,769,1080,항공기를,O
725,769,1085,운영하는,O
725,769,1090,조종사의,O
725,769,1095,입장에서,O
725,769,1100,한,O
725,769,1102,가지,O
725,769,1105,건의,O
725,769,1108,드리는,O
725,769,1112,"바는,",O
725,769,1116,위,O
725,769,1118,상황에서,O
725,769,1123,처럼,O
725,769,1126,통상적이지,O
725,769,1132,않은,O
725,769,1135,관제가,O
725,769,1139,발생할경우,O
725,769,1145,조종사와,O
725,769,1150,관제사의,O
725,769,1155,Communication의,O
725,769,1170,오해를,O
725,769,1174,"줄이고,",O
725,769,1179,혹시나,O
725,769,1183,발생,O
725,769,1186,할,O
725,769,1188,수,O
725,769,1190,있을,O
725,769,1193,지,O
725,769,1195,모르는,O
725,769,1199,위험요소를,O
725,769,1205,미연에,O
725,769,1209,방지하기,O
725,769,1214,위해,O
725,769,1217,조종사에게,O
725,769,1223,긴,O
725,769,1225,설명은,O
725,769,1229,아니더라도,O
725,769,1235,짧은,O
725,769,1238,이유라도,O
725,769,1243,미리,O
725,769,1246,말해준다면,O
725,769,1252,상호간의,O
725,769,1257,원만한,O
725,769,1261,Communication이,O
725,769,1276,이루어,O
725,769,1280,질,O
725,769,1282,것으로,O
725,769,1286,사료된다.,O
726,866,0,[피로도가,O
726,866,6,높은,O
726,866,9,CRJ,O
726,866,13,700,O
726,866,17,여객기,O
726,866,21,조종사가,O
726,866,26,프랑스,O
726,866,30,Lorient,O
726,866,38,공항에,O
726,866,42,착륙하는,O
726,866,47,과정에서,O
726,866,52,Wet,O
726,866,56,상태인,O
726,866,60,활주로에,O
726,866,65,Long,O
726,866,70,landing하고,O
726,866,80,활주로를,O
726,866,85,이탈,O
726,866,88,한,O
726,866,90,사례에,O
726,866,94,대한,O
726,866,97,BEA,O
726,866,101,사고조사,O
726,866,106,결과,O
726,866,109,보고내용],O
726,866,115,2012년,O
726,866,121,10월,O
726,866,125,16일,O
726,866,129,"밤,",O
726,866,132,Brit,O
726,866,137,Air,O
726,866,141,소속,O
726,866,144,937QL,O
726,866,150,항공기가,O
726,866,155,프랑스,O
726,866,159,Paris-Orly,O
726,866,170,공항을,O
726,866,174,출발하여,O
726,866,179,프랑스내,O
726,866,184,Lorient,O
726,866,192,공항을,O
726,866,196,향했다.,O
726,866,201,당시,O
726,866,204,기장이,O
726,866,208,PRPilot,O
726,866,216,"Flying)였으며,",O
726,866,228,그,O
726,866,230,날,O
726,866,232,다섯,O
726,866,235,번째,O
726,866,238,비행으로,O
726,866,243,마지막,O
726,866,247,비행이었다.,O
726,866,254,Lorient,O
726,866,262,공항의,O
726,866,266,기상은,O
726,866,270,폭우를,O
726,866,274,동반한,O
726,866,278,위험기상으로,O
726,866,285,접근,O
726,866,288,중에는,O
726,866,292,시정이,O
726,866,296,"2,000m까지",O
726,866,305,떨어졌다.,O
726,866,311,바람은,O
726,866,315,160도에서,O
726,866,322,17kts으로,O
726,866,330,Gust가,O
726,866,336,26kts였다.,O
726,866,345,조종사는,O
726,866,350,배풍,O
726,866,353,4kts,O
726,866,358,상태에서,O
726,866,363,RWY,O
726,866,367,25방향으로,O
726,866,374,ILS,O
726,866,378,접근(CAT,O
726,866,385,I)을,O
726,866,389,선택했다.,O
726,866,395,21시,O
726,866,399,10분에,O
726,866,404,관제사는,O
726,866,409,활주로,O
726,866,413,상태를,O
726,866,417,'물웅덩이가,O
726,866,424,있는,O
726,866,427,젖은(wet),O
726,866,435,"상태이고,",O
726,866,441,앞선,O
726,866,444,항공기가,O
726,866,449,착륙과정에서,O
726,866,456,수막현상으로,O
726,866,463,어려움을,O
726,866,468,겪었다'는,O
726,866,474,내용을,O
726,866,478,알려줬다.,O
726,866,484,21시,O
726,866,488,20분에,O
726,866,493,해당,O
726,866,496,항공기는,O
726,866,501,고도,O
726,866,504,약,O
726,866,506,"1,900ft에서",O
726,866,516,속도,O
726,866,519,180kts로,O
726,866,527,ILS,O
726,866,531,코스에,O
726,866,535,정대하였다.,O
726,866,542,계획했던,O
726,866,547,접근속도는,O
726,866,553,140kts였다.,O
726,866,563,자동비행장치를,O
726,866,571,"설정하였고,",O
726,866,578,항공기가,O
726,866,583,고도,O
726,866,586,"1,000ft를",O
726,866,595,통과할,O
726,866,599,무렵,O
726,866,602,착륙허가가,O
726,866,608,발부되었다.,O
726,866,615,당시,O
726,866,618,배풍은,O
726,866,622,"4kts였고,",O
726,866,630,ILS에,O
726,866,635,정대한,O
726,866,639,상태로,O
726,866,643,속도는,O
726,866,647,144kts였다.,O
726,866,657,항공기가,O
726,866,662,고도,O
726,866,665,500ft를,O
726,866,672,통과할,O
726,866,676,무렵,O
726,866,679,속도가,O
726,866,683,154kts로,O
726,866,691,증,O
726,866,693,가되었다.,O
726,866,699,이,O
726,866,701,때,O
726,866,703,자동비행장치가,O
726,866,711,해제되었고,O
726,866,717,항공기는,O
726,866,722,RWY,O
726,866,726,25의,O
726,866,730,시단상공을,O
726,866,736,약,O
726,866,738,"56ft,",O
726,866,744,속도,O
726,866,747,153kts로,O
726,866,755,통과하였다.,O
726,866,762,당시,O
726,866,765,부기장은,O
726,866,770,기장에게,O
726,866,775,시정이,O
726,866,779,안좋고,O
726,866,783,활주로,O
726,866,787,중심선으로부터,O
726,866,795,약간,O
726,866,798,왼쪽으로,O
726,866,803,벗어나,O
726,866,807,있다고,O
726,866,811,보고하였다.,O
726,866,818,약,O
726,866,820,9초,O
726,866,823,후,O
726,866,825,항공기,O
726,866,829,주착륙장치(main,O
726,866,840,gear)가,O
726,866,847,RWY,O
726,866,851,25(총길이,O
726,866,858,"2,230m)",O
726,866,866,시단으로부터,O
726,866,873,"1,130m",O
726,866,880,떨어진,O
726,866,884,지점에,O
726,866,888,착지,O
726,866,891,하였고,O
726,866,895,당시,O
726,866,898,지상속도는,O
726,866,904,140kt였다.,O
726,866,913,곧이어,O
726,866,917,스포일러,O
726,866,922,(spoiler)를,O
726,866,933,작동하고,O
726,866,938,조종사는,O
726,866,943,역추진장치(thrustreverser)를,O
726,866,966,작동시켜,O
726,866,971,역추력(reverse,O
726,866,983,thrust)을,O
726,866,992,최대로끌어올렸다.,O
726,866,1002,하지만,O
726,866,1006,항공기는,O
726,866,1011,계획대로,O
726,866,1016,감속하지,O
726,866,1021,못하고66kts의,O
726,866,1031,속도로,O
726,866,1035,활주로를,O
726,866,1040,벗어나,O
726,866,1044,로컬라이저,O
726,866,1050,안테나에,O
726,866,1055,부,O
726,866,1057,딪힌,O
726,866,1060,후,O
726,866,1062,RWY,O
726,866,1066,07,O
726,866,1069,시단으로부터,O
726,866,1076,약,O
726,866,1078,200m,O
726,866,1083,떨어진,O
726,866,1087,지점에,O
726,866,1091,멈춰섰다.,O
726,866,1097,조종사는,O
726,866,1102,조난상황(distress)을,O
726,866,1118,선언하고,O
726,866,1123,항공기,O
726,866,1127,탈출을,O
726,866,1131,지시했다.,O
726,866,1137,BEA,O
726,866,1141,사고조사,O
726,866,1146,당국에,O
726,866,1150,따르면,O
726,866,1154,해당,O
726,866,1157,조종사는,O
726,866,1162,활주로,B-causal factor
726,866,1166,오염상태와,I-causal factor
726,866,1172,착지,I-causal factor
726,866,1175,후,I-causal factor
726,866,1177,활주로,I-causal factor
726,866,1181,잔여거리에대한,I-causal factor
726,866,1189,정확한,I-causal factor
726,866,1193,인식이,I-causal factor
726,866,1197,부족하여,I-causal factor
726,866,1202,착륙포기에,O
726,866,1208,실패한,O
726,866,1212,것으로,O
726,866,1216,확인되었다.,O
726,866,1223,"또한,",O
726,866,1227,피로도,B-causal factor
726,866,1231,및,I-causal factor
726,866,1233,반복되는,I-causal factor
726,866,1238,비행으로,I-causal factor
726,866,1243,인해,I-causal factor
726,866,1246,조종사의,I-causal factor
726,866,1251,기량도,I-causal factor
726,866,1255,저하되었으며,I-causal factor
726,866,1262,관제사가,B-causal factor
726,866,1267,활주로,I-causal factor
726,866,1271,오염상태를,I-causal factor
726,866,1277,알릴,I-causal factor
726,866,1280,때,I-causal factor
726,866,1282,비표준관제용어를,I-causal factor
726,866,1291,사용한,I-causal factor
726,866,1295,점도,I-causal factor
726,866,1298,원인으로,O
726,866,1303,작용하였다.,O
726,866,1310,Lorient,B-causal factor
726,866,1318,공항,I-causal factor
726,866,1321,RWY,I-causal factor
726,866,1325,25에,I-causal factor
726,866,1329,대한,I-causal factor
726,866,1332,활주로,I-causal factor
726,866,1336,정보가,I-causal factor
726,866,1340,Brit,I-causal factor
726,866,1345,Air의,I-causal factor
726,866,1350,운항매뉴얼에서,I-causal factor
726,866,1358,누락된,I-causal factor
726,866,1362,사실도,I-causal factor
726,866,1366,확인되었으며,O
726,866,1373,공항운영,B-causal factor
726,866,1378,당국은,I-causal factor
726,866,1382,RWY,I-causal factor
726,866,1386,25의,I-causal factor
726,866,1390,거리,I-causal factor
726,866,1393,부족,I-causal factor
726,866,1396,문제를,I-causal factor
726,866,1400,적시에,I-causal factor
726,866,1404,조치하지,I-causal factor
726,866,1409,못한,I-causal factor
726,866,1412,문제가,I-causal factor
726,866,1416,있었다.,O
727,"1,136.00",0,00,O
727,"1,136.00",3,항공사,O
727,"1,136.00",7,소속,O
727,"1,136.00",10,XX,O
727,"1,136.00",13,항공기가,O
727,"1,136.00",18,zz공항을,O
727,"1,136.00",24,이륙한,O
727,"1,136.00",28,직후,O
727,"1,136.00",31,조종실,B-causal factor
727,"1,136.00",35,계기판에,I-causal factor
727,"1,136.00",40,DOOR,I-causal factor
727,"1,136.00",45,OPEN,I-causal factor
727,"1,136.00",50,경고등이,I-causal factor
727,"1,136.00",55,점등되어,I-causal factor
727,"1,136.00",60,출발공항으로,O
727,"1,136.00",67,회항한,O
727,"1,136.00",71,후,O
727,"1,136.00",73,같은,O
727,"1,136.00",76,기종의,O
727,"1,136.00",80,항공기로,O
727,"1,136.00",85,교체하여,O
727,"1,136.00",90,재운항하였음.,O
728,"1,122.00",0,B737,O
728,"1,122.00",5,항공기가,O
728,"1,122.00",10,김포공항,O
728,"1,122.00",15,계류장에서,O
728,"1,122.00",21,출발을,O
728,"1,122.00",25,위해,O
728,"1,122.00",28,지상점검,O
728,"1,122.00",33,중,O
728,"1,122.00",35,NO.2,B-causal factor
728,"1,122.00",40,엔진,I-causal factor
728,"1,122.00",43,유압계통,I-causal factor
728,"1,122.00",48,누유(Hydraulic,I-causal factor
728,"1,122.00",61,leaking)로,I-causal factor
728,"1,122.00",71,인한,O
728,"1,122.00",74,정비관계로,O
728,"1,122.00",80,같은,O
728,"1,122.00",83,기종의,O
728,"1,122.00",87,항공기로,O
728,"1,122.00",92,교체하여,O
728,"1,122.00",97,"운항하였으며,",O
728,"1,122.00",105,이,O
728,"1,122.00",107,과정에서,O
728,"1,122.00",112,약,O
728,"1,122.00",114,2시간,O
728,"1,122.00",118,30분,O
728,"1,122.00",122,지연되었음.,O
729,573.00,0,승객,O
729,573.00,3,한,O
729,573.00,5,명이,O
729,573.00,8,자신이,O
729,573.00,12,탑승했던,O
729,573.00,17,MD80의,O
729,573.00,23,문제점을,O
729,573.00,28,"발견,",O
729,573.00,32,이를,O
729,573.00,35,자세히,O
729,573.00,39,그림으로,O
729,573.00,44,그려서,O
729,573.00,48,승무원과,O
729,573.00,53,정비사에게,O
729,573.00,59,설명하여,O
729,573.00,64,위험을,O
729,573.00,68,예방할,O
729,573.00,72,수,O
729,573.00,74,있었던,O
729,573.00,78,사례:,O
729,573.00,82,모든,O
729,573.00,85,비행이,O
729,573.00,89,끝나고,O
729,573.00,93,승객,O
729,573.00,96,하기,O
729,573.00,99,"중,",O
729,573.00,102,항공기,O
729,573.00,106,왼쪽에,O
729,573.00,110,앉았던,O
729,573.00,114,승객이,O
729,573.00,118,탑승교에서,O
729,573.00,124,할,O
729,573.00,126,얘기가,O
729,573.00,130,있다고,O
729,573.00,134,했다.,O
729,573.00,138,그,O
729,573.00,140,승객은,O
729,573.00,144,우리에게,O
729,573.00,149,항공기,O
729,573.00,153,왼쪽,O
729,573.00,156,날개를,O
729,573.00,160,그린,O
729,573.00,163,그림을,O
729,573.00,167,보여주며,O
729,573.00,172,리벳(rivet)이,B-causal factor
729,573.00,183,떨어져,I-causal factor
729,573.00,187,나간,I-causal factor
729,573.00,190,"듯하고,",I-causal factor
729,573.00,195,공기,B-causal factor
729,573.00,198,제동판(flight,I-causal factor
729,573.00,209,spoiler),I-causal factor
729,573.00,218,앞쪽의,I-causal factor
729,573.00,222,wing,I-causal factor
729,573.00,227,panel,I-causal factor
729,573.00,233,이,I-causal factor
729,573.00,235,움직이는,I-causal factor
729,573.00,240,것,I-causal factor
729,573.00,242,같다고,I-causal factor
729,573.00,246,설명했다.,I-causal factor
729,573.00,252,우리가,O
729,573.00,256,그,O
729,573.00,258,그림을,O
729,573.00,262,정비사에게,O
729,573.00,268,보여주자,O
729,573.00,273,확인을,O
729,573.00,277,마친,O
729,573.00,280,정비사는,O
729,573.00,285,승객,O
729,573.00,288,설명대로,O
729,573.00,293,리벳과,O
729,573.00,297,wing,O
729,573.00,302,panel에,O
729,573.00,309,문제가,O
729,573.00,313,있다고,O
729,573.00,317,확인했다.,O
729,573.00,323,항공기는,O
729,573.00,328,후속편,O
729,573.00,332,운항을,O
729,573.00,336,취소하고,O
729,573.00,341,점검을,O
729,573.00,345,위해,O
729,573.00,348,옮겨졌다.,O
729,573.00,354,Wing,O
729,573.00,359,panel,O
729,573.00,365,이상은,O
729,573.00,369,비행,O
729,573.00,372,전,O
729,573.00,374,점검에서,O
729,573.00,379,확인되지,O
729,573.00,384,"않았는데,",O
729,573.00,390,지상에서는,O
729,573.00,396,정상으로,O
729,573.00,401,보였으나,O
729,573.00,406,이륙,B-causal factor
729,573.00,409,후,I-causal factor
729,573.00,411,공중에서는,I-causal factor
729,573.00,417,날개로부터,I-causal factor
729,573.00,423,부분적으로,I-causal factor
729,573.00,429,분리되는,I-causal factor
729,573.00,434,문제가,I-causal factor
729,573.00,438,있었던,O
729,573.00,442,것이다.,O
729,573.00,447,이,O
729,573.00,449,문제를,O
729,573.00,453,승무원과,O
729,573.00,458,정비사에게,O
729,573.00,464,정확하게,O
729,573.00,469,전달해,O
729,573.00,473,준,O
729,573.00,475,승객에게,O
729,573.00,480,감사를,O
729,573.00,484,전한다.,O
729,573.00,489,승객의,O
729,573.00,493,관찰력과,O
729,573.00,498,정확한,O
729,573.00,502,설명이,O
729,573.00,506,없었다면,O
729,573.00,511,이,O
729,573.00,513,항공기는,O
729,573.00,518,운항을,O
729,573.00,522,계속했을,O
729,573.00,527,것이다.,O
730,851.00,0,조종사의,O
730,851.00,5,체크리스트,O
730,851.00,11,실수에,O
730,851.00,15,대한,O
730,851.00,18,ASRS,O
730,851.00,23,접수,O
730,851.00,26,보고서에서,O
730,851.00,32,"보면,",O
730,851.00,36,집중력,O
730,851.00,40,분산,O
730,851.00,43,및,O
730,851.00,45,방해가,O
730,851.00,49,가장,O
730,851.00,52,큰,O
730,851.00,54,원인으로,O
730,851.00,59,지목된다.,O
730,851.00,65,아래,O
730,851.00,68,B737-700,O
730,851.00,77,기장의,O
730,851.00,81,보고서는,O
730,851.00,86,Push-back,O
730,851.00,96,직전,O
730,851.00,99,마지막,O
730,851.00,103,비행준비,O
730,851.00,108,단계에서의,O
730,851.00,114,주의분산으로,B-causal factor
730,851.00,121,인해,I-causal factor
730,851.00,124,체크리스트를,O
730,851.00,131,정확하게,O
730,851.00,136,수행하지,O
730,851.00,141,못한,O
730,851.00,144,사례를,O
730,851.00,148,소개하고,O
730,851.00,153,있다.,O
730,851.00,157,Push-back,O
730,851.00,167,체크리스트를,O
730,851.00,174,끝내기,O
730,851.00,178,직전에,O
730,851.00,182,부기장이,O
730,851.00,187,'Take-off,O
730,851.00,197,Trim'을,O
730,851.00,204,확인하던,O
730,851.00,209,"중에,",O
730,851.00,213,객실승무원이,O
730,851.00,220,승객명단,O
730,851.00,225,서류를,O
730,851.00,229,들고,O
730,851.00,232,조종석으로,O
730,851.00,238,들어왔다.,O
730,851.00,244,나는,O
730,851.00,247,객실승무원에게,O
730,851.00,255,응대하면서,O
730,851.00,261,약간의,O
730,851.00,265,대화를,O
730,851.00,269,"나누었고,",O
730,851.00,275,부기장과,O
730,851.00,280,나는,O
730,851.00,283,take-off,B-causal factor
730,851.00,292,trim를,I-causal factor
730,851.00,298,재설정하는,I-causal factor
730,851.00,304,단계를,I-causal factor
730,851.00,308,건너뛴,I-causal factor
730,851.00,312,채,I-causal factor
730,851.00,314,다음,I-causal factor
730,851.00,317,단계인,I-causal factor
730,851.00,321,'Cockpit,I-causal factor
730,851.00,330,Door',I-causal factor
730,851.00,336,절차를,I-causal factor
730,851.00,340,진행했다.,I-causal factor
730,851.00,346,이륙을,O
730,851.00,350,위해,O
730,851.00,353,throttle을,O
730,851.00,363,작동하자,O
730,851.00,368,Take-off,O
730,851.00,377,Warning'이,O
730,851.00,387,작동했다.,O
730,851.00,393,속도가,O
730,851.00,397,약,O
730,851.00,399,10kts,O
730,851.00,405,쯤,O
730,851.00,407,도달했을,O
730,851.00,412,때,O
730,851.00,414,나는,O
730,851.00,417,이륙을,O
730,851.00,421,중단하고,O
730,851.00,426,즉시,O
730,851.00,429,필요한,O
730,851.00,433,조치를,O
730,851.00,437,취했다.,O
730,851.00,442,그,O
730,851.00,444,동안,O
730,851.00,447,부기장은,O
730,851.00,452,관제탑에,O
730,851.00,457,이륙포기를,O
730,851.00,463,알렸다.,O
730,851.00,468,활주로를,O
730,851.00,473,개방하고,O
730,851.00,478,체크리스트를,O
730,851.00,485,수행한,O
730,851.00,489,후에야,O
730,851.00,493,takeoff,O
730,851.00,501,trim이,O
730,851.00,507,알맞게,O
730,851.00,511,설정되지,O
730,851.00,516,않고,O
730,851.00,519,green,O
730,851.00,525,band,O
730,851.00,530,구역을,O
730,851.00,534,벗어나,O
730,851.00,538,있는,O
730,851.00,541,것을,O
730,851.00,544,발견했다.,O
730,851.00,550,이번,O
730,851.00,553,경험을,O
730,851.00,557,통해,O
730,851.00,560,체크리스트,B-causal factor
730,851.00,566,수행,I-causal factor
730,851.00,569,도중,I-causal factor
730,851.00,572,방해를,I-causal factor
730,851.00,576,받는,I-causal factor
730,851.00,579,것이,I-causal factor
730,851.00,582,어떤,O
730,851.00,585,영향을,O
730,851.00,589,미칠,O
730,851.00,592,수,O
730,851.00,594,있는지,O
730,851.00,598,확실히,O
730,851.00,602,알게,O
730,851.00,605,되었다.,O
730,851.00,610,"게다가,",O
730,851.00,615,Trim이,O
730,851.00,621,제대로,O
730,851.00,625,준비되지,O
730,851.00,630,않은,O
730,851.00,633,상태에서,O
730,851.00,638,활주로에,O
730,851.00,643,도착하기까지는,O
730,851.00,651,과정,O
730,851.00,654,상에,O
730,851.00,657,여러,O
730,851.00,660,에러가,O
730,851.00,664,있었던,O
730,851.00,668,것으로,O
730,851.00,672,생각된다.,O
731,"1,026.00",0,부기장이,O
731,"1,026.00",5,"PF,",O
731,"1,026.00",9,기장(외국인)이,O
731,"1,026.00",18,PM으로,O
731,"1,026.00",23,중국,O
731,"1,026.00",26,GG,O
731,"1,026.00",29,국제공항을,O
731,"1,026.00",35,이륙하여,O
731,"1,026.00",40,ATC로부터,O
731,"1,026.00",47,'DIRECT,O
731,"1,026.00",55,"11111,",O
731,"1,026.00",62,CLIMB,O
731,"1,026.00",68,TO,O
731,"1,026.00",71,"8,100m(FL266)'를",O
731,"1,026.00",87,받고,O
731,"1,026.00",90,상승,O
731,"1,026.00",93,"중,",O
731,"1,026.00",96,대략,O
731,"1,026.00",99,FL250를,O
731,"1,026.00",106,통과할,O
731,"1,026.00",110,무렵,O
731,"1,026.00",113,ATC에서,O
731,"1,026.00",119,고도,O
731,"1,026.00",122,"10,100m(FL331)",O
731,"1,026.00",137,유지가,O
731,"1,026.00",141,가능한지를,O
731,"1,026.00",147,물어와,O
731,"1,026.00",151,PM,O
731,"1,026.00",154,이,O
731,"1,026.00",156,우리가,O
731,"1,026.00",160,FLT,O
731,"1,026.00",164,PLAN에,O
731,"1,026.00",170,요청한,O
731,"1,026.00",174,고도,O
731,"1,026.00",177,"10,700m(FL351)를",O
731,"1,026.00",193,요구하자,O
731,"1,026.00",198,ATC에서는,O
731,"1,026.00",205,불가하다고,O
731,"1,026.00",211,통보하였음.,O
731,"1,026.00",218,이때,O
731,"1,026.00",221,통과,O
731,"1,026.00",224,고도는,O
731,"1,026.00",228,FL255,O
731,"1,026.00",234,"정도였으며,",O
731,"1,026.00",241,PF는,O
731,"1,026.00",245,"10,100m로",B-causal factor
731,"1,026.00",254,허가된,I-causal factor
731,"1,026.00",258,것으로,I-causal factor
731,"1,026.00",262,착각하여,I-causal factor
731,"1,026.00",267,FCU에,O
731,"1,026.00",272,고도를,O
731,"1,026.00",276,FL331으로,O
731,"1,026.00",284,Set,O
731,"1,026.00",288,하고,O
731,"1,026.00",291,상승하였음.,O
731,"1,026.00",298,우리가,O
731,"1,026.00",302,FL270를,O
731,"1,026.00",309,통과할,O
731,"1,026.00",313,무렵,O
731,"1,026.00",316,ATC에서,O
731,"1,026.00",322,"10,100m로의",O
731,"1,026.00",332,상승을,O
731,"1,026.00",336,허가하지,O
731,"1,026.00",341,않았는데,O
731,"1,026.00",346,왜,O
731,"1,026.00",348,"8,100m를",O
731,"1,026.00",356,유지하지,O
731,"1,026.00",361,않고,O
731,"1,026.00",364,상승을,O
731,"1,026.00",368,하는,O
731,"1,026.00",371,지를,O
731,"1,026.00",374,물어,O
731,"1,026.00",377,(이때,O
731,"1,026.00",381,우리는,O
731,"1,026.00",385,FL272를,O
731,"1,026.00",392,지나고,O
731,"1,026.00",396,있었음),O
731,"1,026.00",401,곧바로,O
731,"1,026.00",405,시정하려는,O
731,"1,026.00",411,순간,O
731,"1,026.00",414,ATC에서,O
731,"1,026.00",420,"8,900m(FL291)로",O
731,"1,026.00",435,상승을,O
731,"1,026.00",439,수정허가,O
731,"1,026.00",444,하였음.,O
731,"1,026.00",449,당시,O
731,"1,026.00",452,우리,O
731,"1,026.00",455,주변에는,O
731,"1,026.00",460,1시,O
731,"1,026.00",463,방향,O
731,"1,026.00",466,"10NM/3,000ft",O
731,"1,026.00",479,상방에서,O
731,"1,026.00",484,상승하고,O
731,"1,026.00",489,있는,O
731,"1,026.00",492,항공기가,O
731,"1,026.00",497,"있었으며,",O
731,"1,026.00",503,ATC에서,O
731,"1,026.00",509,이,O
731,"1,026.00",511,항공기와,O
731,"1,026.00",516,분리를,O
731,"1,026.00",520,위해,O
731,"1,026.00",523,Radar,O
731,"1,026.00",529,Vector를,O
731,"1,026.00",537,"하였으나,",O
731,"1,026.00",543,거리가,O
731,"1,026.00",547,상당히,O
731,"1,026.00",551,이격된,O
731,"1,026.00",555,상황이었으므로,O
731,"1,026.00",563,이로,O
731,"1,026.00",566,인한,O
731,"1,026.00",569,문제점은,O
731,"1,026.00",574,없었음.,O
732,128,0,1.,O
732,128,3,Ferry,O
732,128,9,비행으로,O
732,128,14,착륙하여,O
732,128,19,활주속도,O
732,128,24,60놋트,O
732,128,29,정도에서,O
732,128,34,뒤편,O
732,128,37,객실,O
732,128,40,주방의,O
732,128,44,카트가,O
732,128,48,기내,O
732,128,51,통로를,O
732,128,55,통해서,O
732,128,59,조종실까지,O
732,128,65,굴러,O
732,128,68,들어왔다.,O
732,128,74,그,O
732,128,76,카트는,O
732,128,80,가운데,O
732,128,84,Pedestal에,O
732,128,94,부딪혔으나,O
732,128,100,비행계기에,O
732,128,106,피해는,O
732,128,110,입히지,O
732,128,114,않았다.,O
732,128,119,부기장인,O
732,128,124,나는,O
732,128,127,기내,B-causal factor
732,128,130,뒤편의,I-causal factor
732,128,134,주방에,I-causal factor
732,128,138,대한,I-causal factor
732,128,141,점검을,I-causal factor
732,128,145,비행,I-causal factor
732,128,148,점검표대로,I-causal factor
732,128,154,하지,I-causal factor
732,128,157,않았다.,I-causal factor
732,128,162,비행을,O
732,128,166,시작하기,O
732,128,171,위한,O
732,128,174,비행전,O
732,128,178,점검을,O
732,128,182,하는,O
732,128,185,동안,O
732,128,188,기내,O
732,128,191,앞,O
732,128,193,주방에,O
732,128,197,대한,O
732,128,200,점검은,O
732,128,204,실시하였으나,O
732,128,211,뒤편,B-causal factor
732,128,214,주방의,I-causal factor
732,128,218,점검은,I-causal factor
732,128,222,하지,I-causal factor
732,128,225,않았다.,I-causal factor
732,128,230,우리는,O
732,128,234,Ferry,O
732,128,240,비행을,O
732,128,244,많이,O
732,128,247,하지,O
732,128,250,않기,O
732,128,253,때문에,O
732,128,257,Ferry,O
732,128,263,비행에서,O
732,128,268,객실점검을,O
732,128,274,빠뜨리기,O
732,128,279,쉽다.,O
732,128,283,나는,O
732,128,286,앞으로,O
732,128,290,Ferry,O
732,128,296,비행,O
732,128,299,시에는,O
732,128,303,객실의,O
732,128,307,안전을,O
732,128,311,항상,O
732,128,314,점검할,O
732,128,318,것이다.,O
732,128,323,2.,O
732,128,326,탑승객이라고는,O
732,128,334,우리뿐이었기,O
732,128,341,때문에,O
732,128,345,우리는,O
732,128,349,조종실,B-causal factor
732,128,353,문을,I-causal factor
732,128,356,열어,I-causal factor
732,128,359,두었다.,I-causal factor
732,128,364,기장은,O
732,128,368,활주로,O
732,128,372,33번의,O
732,128,377,Threshold를,O
732,128,388,정확한,O
